seed,allocation,speed,health,hunting,elements,farming,gathering,years,peak_population,final_population,tech_tier,end_state,dominant_temperament,buildings,wars,food,wood,stone,knowledge,wealth,influence,unrest,produced_food,consumed_food,spoiled_food,produced_wood,consumed_wood,births,deaths,combat_deaths,raids,trades,elections,coups,rivals_alive,trait_points_spent,techs_chosen
56433,hardy,3,8,3,5,4,3,1,56,0,0,COLLAPSE,AMBITIOUS,0,0,0,153,365,8,137,58,0.023,23000,24870,0,328,175,4,59,0,0,18,1,0,4,8,0
56433,swift,8,4,3,3,5,3,110,4262,4262,6,ASCENSION,ZEALOT,286,31,679562,596247,595675,1,57473,63772,0.000,111883319,47603446,63602180,627677,31430,5250,1043,51,28,4172,28,0,3,19,6
56433,hunter,5,4,8,3,3,3,1,56,0,0,COLLAPSE,ZEALOT,0,0,0,314,297,6,49,39,0.004,18332,20202,0,359,45,1,56,0,0,7,1,0,4,8,0
56433,warlike,4,3,7,3,6,3,96,2187,2187,6,ASCENSION,PASSIVE,305,12,331587,256489,275876,10,27155,53294,0.000,58211356,26075403,31806236,282204,25715,2763,631,100,29,4795,24,0,4,17,6
56433,scholar-ish,7,5,3,3,5,3,68,70,0,0,COLLAPSE,AMBITIOUS,10,0,229,5,499,147,8725,2704,0.000,313038,240145,74533,2630,2625,18,73,0,0,1834,17,0,3,14,0
56433,weathered,3,4,3,8,5,3,3,67,0,0,COLLAPSE,PASSIVE,9,0,0,104,550,20,80,119,0.019,57164,59034,0,609,505,13,68,0,0,53,1,0,4,8,0
56433,bad,8,3,3,3,1,3,0,55,0,0,COLLAPSE,NONE,0,0,0,89,187,2,6,20,0.000,7647,9517,0,89,0,0,55,0,0,7,0,0,4,3,0
56433,pure-speed,8,4,3,3,4,3,6,90,0,0,COLLAPSE,PRAGMATIC,29,0,0,627,405,194,0,275,0.023,158739,159895,714,2047,1420,42,97,0,0,213,2,0,4,7,0
56433,pure-health,3,8,3,4,4,3,1,57,0,0,COLLAPSE,PRAGMATIC,0,0,0,606,1,8,43,56,0.026,22384,24254,0,656,50,3,58,0,0,16,1,0,4,7,0
56433,pure-hunting,3,4,8,3,4,3,1,55,0,0,COLLAPSE,PASSIVE,0,0,0,219,289,5,52,42,0.021,19330,21200,0,279,60,2,57,0,0,0,1,0,4,7,0
56433,pure-elements,3,4,3,8,4,3,1,55,0,0,COLLAPSE,ZEALOT,0,0,0,563,0,5,26,48,0.017,20836,22706,0,563,0,1,56,0,0,9,1,0,4,7,0
56433,pure-farming,3,4,3,4,8,3,110,3720,3719,6,ASCENSION,PASSIVE,288,99,543175,377995,443243,7,44741,79318,0.000,90045992,38541884,50962803,422375,44380,4855,1191,322,43,3241,28,0,4,18,6
56433,pure-gathering,3,4,3,3,4,8,0,55,0,0,COLLAPSE,NONE,0,0,0,478,266,3,21,34,0.000,14898,16768,0,478,0,1,56,0,0,0,0,0,4,7,0
56433,farm+gathering,3,4,3,3,6,6,86,2625,2625,6,ASCENSION,ZEALOT,349,19,433261,366108,418596,1,27733,59589,0.000,60359215,25857145,34070678,396528,30420,3121,551,2,5,2364,22,0,3,15,6
56433,solo-speed,8,4,4,4,4,4,78,1893,1886,6,ASCENSION,ZEALOT,316,48,219095,303013,277625,4,38815,42859,0.000,31527492,17190420,14119845,332833,29820,2262,431,116,30,2250,20,0,4,17,6
56433,solo-health,4,8,4,4,4,4,5,86,0,0,COLLAPSE,AMBITIOUS,7,0,0,566,654,15,0,195,0.023,95231,97101,0,1541,975,36,91,0,0,96,2,0,3,10,0
56433,solo-hunting,4,4,8,4,4,4,8,114,0,0,COLLAPSE,ZEALOT,31,0,0,858,975,54,0,346,0.011,206260,207320,810,2573,1715,59,114,0,0,238,2,0,4,10,0
56433,solo-elements,4,4,4,8,4,4,1,60,0,0,COLLAPSE,ZEALOT,1,0,0,104,588,6,54,61,0.014,28171,30041,0,289,185,5,60,0,0,15,1,0,4,10,0
56433,solo-farming,4,4,4,4,8,4,102,3487,3486,6,ASCENSION,PRAGMATIC,374,12,600649,506102,516229,14,66119,77746,0.000,108025185,43221693,64204712,542272,36170,4185,754,2,9,3221,26,0,3,20,6
56433,solo-gathering,4,4,4,4,4,8,1,58,0,0,COLLAPSE,PASSIVE,0,0,0,259,760,5,43,54,0.018,26107,27977,0,364,105,3,58,0,0,12,1,0,4,10,0
56433,duo-speed+health,8,8,3,3,3,3,97,3494,3494,6,ASCENSION,AMBITIOUS,288,4,368473,446292,466759,2,33305,62134,0.000,50707083,27666619,22673860,478727,32435,4128,689,7,4,2608,25,0,3,19,6
56433,duo-speed+hunting,8,3,8,3,3,3,107,2562,2562,6,ASCENSION,ZEALOT,307,123,232102,303235,346373,0,5406331,46727,0.000,36248004,20262015,15755756,334540,31305,3344,837,462,58,2244,27,0,4,20,6
56433,duo-speed+elements,8,3,3,8,3,3,118,4846,4846,6,ASCENSION,PRAGMATIC,302,80,676265,473316,645079,23,3541778,81577,0.000,54841401,35629353,18537652,507491,34175,6702,1911,1036,22,1614,30,0,3,21,6
56433,duo-speed+farming,8,3,3,3,8,3,93,1721,1721,6,ASCENSION,ZEALOT,267,12,264419,346538,322102,2,416046,55969,0.000,62364724,20506971,41595203,375638,29100,2391,725,167,25,2316,24,0,3,19,6
56433,duo-speed+gathering,8,3,3,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,474,714,6,28,35,0.000,16233,18103,0,474,0,0,55,0,0,12,0,0,4,10,0
56433,duo-health+hunting,3,8,8,3,3,3,1,55,0,0,COLLAPSE,NONE,0,0,0,543,0,5,37,39,0.000,13871,15741,0,543,0,3,58,0,0,7,0,0,4,10,0
56433,duo-health+elements,3,8,3,8,3,3,0,57,0,0,COLLAPSE,NONE,0,0,0,472,0,4,25,37,0.000,12657,14527,0,472,0,3,58,0,0,4,0,0,4,10,0
56433,duo-health+farming,3,8,3,3,8,3,88,3184,3184,6,ASCENSION,PRAGMATIC,299,3,511372,275648,359176,0,479213,61338,0.000,75476986,29179226,45788257,308748,33100,3733,604,32,2,2608,22,0,3,18,6
56433,duo-health+gathering,3,8,3,3,3,8,0,56,0,0,COLLAPSE,NONE,0,0,0,697,0,4,21,33,0.000,11209,13079,0,697,0,2,57,0,0,4,0,0,4,10,0
56433,duo-hunting+elements,3,3,8,8,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,456,0,3,21,37,0.000,16420,18290,0,456,0,1,56,0,0,0,0,0,4,10,0
56433,duo-hunting+farming,3,3,8,3,8,3,109,2756,2756,6,ASCENSION,ZEALOT,276,29,476537,341511,393920,1,26959,36662,0.000,88015754,37420578,50120507,373161,31650,3564,863,216,23,4849,28,0,4,20,6
56433,duo-hunting+gathering,3,3,8,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,667,0,3,14,33,0.000,14280,16150,0,667,0,1,56,0,0,0,0,0,4,10,0
56433,duo-elements+farming,3,3,3,8,8,3,98,3008,3006,6,ASCENSION,AMBITIOUS,321,66,500328,342432,417204,1,402552,45980,0.000,84683312,34565573,49619281,372852,30420,3950,999,754,31,3109,25,0,4,19,6
56433,duo-elements+gathering,3,3,3,8,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,481,0,2,8,26,0.000,10616,12486,0,481,0,0,55,0,0,0,0,0,4,10,0
56433,duo-farming+gathering,3,3,3,3,8,8,83,1817,1817,6,ASCENSION,PASSIVE,366,22,314382,320191,370409,1,8744,59573,0.000,51051239,20975946,29762780,358251,38060,2174,412,32,11,2150,21,0,3,18,6
64352,naive-even,5,5,5,5,4,4,26,55,0,0,COLLAPSE,ZEALOT,1,0,484,5,677,7,820,1009,0.000,61735,53350,9770,190,185,1,56,0,0,328,7,0,2,12,0
64352,farmer,3,4,3,4,8,3,110,5547,5547,6,ASCENSION,PASSIVE,539,6,897722,783299,769419,2,1182139,109699,0.000,147524165,61335729,85292583,838739,55440,6724,1232,11,6,2836,28,0,2,18,6
64352,farm+elements,3,4,3,6,6,3,99,2754,2754,6,ASCENSION,PASSIVE,488,14,445568,312535,310087,0,32097,86367,0.000,59417151,27929138,31044314,380305,67770,3223,524,49,12,1363,25,0,2,16,6
64352,hardy,3,8,3,5,4,3,1,56,0,0,COLLAPSE,PRAGMATIC,0,0,0,13,491,6,37,50,0.018,19588,21458,0,103,90,3,58,0,0,5,1,0,3,8,0
64352,swift,8,4,3,3,5,3,3,61,0,0,COLLAPSE,AMBITIOUS,11,0,0,72,1460,21,37,118,0.000,62699,64217,351,477,405,7,62,0,0,35,1,0,3,8,0
64352,hunter,5,4,8,3,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,14,466,4,26,33,0.000,14737,16607,0,14,0,0,55,0,0,4,0,0,4,8,0
64352,warlike,4,3,7,3,6,3,91,2355,2355,6,ASCENSION,PASSIVE,511,24,285527,258369,281181,4,475938,85553,0.000,40988667,22355512,18349497,329819,71450,2836,536,219,13,2114,23,0,3,17,6
64352,scholar-ish,7,5,3,3,5,3,6,85,0,0,COLLAPSE,ZEALOT,29,0,0,122,1665,23,337,272,0.016,147426,148893,403,1332,1210,37,92,0,0,99,2,0,3,8,0
64352,weathered,3,4,3,8,5,3,2,62,0,0,COLLAPSE,PRAGMATIC,5,0,0,5,764,8,307,115,0.022,56018,57888,0,180,175,7,62,0,0,44,1,0,3,8,0
64352,bad,8,3,3,3,1,3,0,55,0,0,COLLAPSE,NONE,0,0,0,0,205,2,6,16,0.000,5809,7679,0,0,0,0,55,0,0,3,0,0,4,3,0
64352,pure-speed,8,4,3,3,4,3,1,56,0,0,COLLAPSE,PRAGMATIC,1,0,0,44,727,9,136,59,0.010,29136,31006,0,219,175,1,56,0,0,14,1,0,4,7,0
64352,pure-health,3,8,3,4,4,3,2,55,0,0,COLLAPSE,PASSIVE,0,0,0,19,478,5,33,87,0.000,15871,17741,0,69,50,1,56,0,0,21,1,0,3,7,0
64352,pure-hunting,3,4,8,3,4,3,0,57,0,0,COLLAPSE,NONE,0,0,0,0,471,4,33,37,0.000,16487,18357,0,0,0,2,57,0,0,1,0,0,4,7,0
64352,pure-elements,3,4,3,8,4,3,1,55,0,0,COLLAPSE,AMBITIOUS,0,0,0,0,445,4,19,39,0.009,17156,19026,0,0,0,1,56,0,0,1,1,0,4,7,0
64352,pure-farming,3,4,3,4,8,3,110,5547,5547,6,ASCENSION,PASSIVE,539,6,897722,783299,769419,2,1182139,109699,0.000,147524165,61335729,85292583,838739,55440,6724,1232,11,6,2836,28,0,2,18,6
64352,pure-gathering,3,4,3,3,4,8,0,56,0,0,COLLAPSE,NONE,0,0,0,0,613,3,5,32,0.000,13828,15698,0,0,0,1,56,0,0,4,0,0,4,7,0
64352,farm+gathering,3,4,3,3,6,6,107,4278,4277,6,ASCENSION,PASSIVE,475,21,683013,548946,511790,23,12722,114030,0.000,83886760,37738197,45467419,606331,57385,5205,983,31,11,1266,27,0,2,17,6
64352,solo-speed,8,4,4,4,4,4,102,2269,2269,6,ASCENSION,ZEALOT,414,37,369868,383940,406998,13,13263,69766,0.000,47643647,23908761,23366887,441110,57170,2796,582,203,7,2990,26,0,3,20,6
64352,solo-health,4,8,4,4,4,4,1,57,0,0,COLLAPSE,ZEALOT,0,0,0,0,823,9,136,58,0.030,23308,25178,0,0,0,2,57,0,0,4,1,0,4,10,0
64352,solo-hunting,4,4,8,4,4,4,3,55,0,0,COLLAPSE,PRAGMATIC,1,0,0,6,678,6,31,115,0.011,27874,29744,0,56,50,1,56,0,0,48,1,0,3,10,0
64352,solo-elements,4,4,4,8,4,4,1,56,0,0,COLLAPSE,AMBITIOUS,0,0,0,0,731,5,149,60,0.041,27136,29006,0,0,0,1,56,0,0,15,1,0,4,10,0
64352,solo-farming,4,4,4,4,8,4,98,1965,1965,6,ASCENSION,PRAGMATIC,458,25,319647,272380,267109,1,78968,68744,0.000,54627278,22181718,32127783,333295,60915,2393,483,371,16,1442,25,0,2,19,6
64352,solo-gathering,4,4,4,4,4,8,0,55,0,0,COLLAPSE,NONE,0,0,0,0,870,4,26,37,0.000,16601,18471,0,0,0,0,55,0,0,4,0,0,4,10,0
64352,duo-speed+health,8,8,3,3,3,3,1,56,0,0,COLLAPSE,NONE,0,0,0,112,697,8,52,39,0.000,14413,16283,0,112,0,2,57,0,0,4,0,0,4,10,0
64352,duo-speed+hunting,8,3,8,3,3,3,1,55,0,0,COLLAPSE,NONE,0,0,0,5,740,7,50,39,0.000,17344,19214,0,5,0,2,57,0,0,4,0,0,4,10,0
64352,duo-speed+elements,8,3,3,8,3,3,1,55,0,0,COLLAPSE,ZEALOT,0,0,0,23,653,6,36,38,0.003,17107,18977,0,23,0,1,56,0,0,4,1,0,4,10,0
64352,duo-speed+farming,8,3,3,3,8,3,90,1875,1875,6,ASCENSION,PASSIVE,470,34,332323,301273,272376,8,951619,59623,0.000,55073200,22138550,32604197,360528,59255,2328,508,277,8,1915,23,0,3,19,6
64352,duo-speed+gathering,8,3,3,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,0,987,5,30,32,0.000,14609,16479,0,0,0,0,55,0,0,4,0,0,4,10,0
64352,duo-health+hunting,3,8,8,3,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,8,446,4,24,34,0.000,12468,14338,0,8,0,0,55,0,0,4,0,0,4,10,0
64352,duo-health+elements,3,8,3,8,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,0,389,3,14,33,0.000,11169,13039,0,0,0,0,55,0,0,4,0,0,4,10,0
64352,duo-health+farming,3,8,3,3,8,3,113,5971,5971,6,ASCENSION,PRAGMATIC,462,128,825173,487027,429018,2,1780511,132173,0.000,81380633,40085532,40471798,550157,63130,7938,2022,1224,56,2667,29,0,4,21,6
64352,duo-health+gathering,3,8,3,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,18,549,3,9,28,0.000,9431,11301,0,18,0,0,55,0,0,4,0,0,4,10,0
64352,duo-hunting+elements,3,3,8,8,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,15,299,3,5,30,0.000,12835,14705,0,15,0,0,55,0,0,4,0,0,4,10,0
64352,duo-hunting+farming,3,3,8,3,8,3,97,2832,2832,6,ASCENSION,PRAGMATIC,492,6,462835,275960,268429,3,46471,61107,0.000,67545653,29632940,37451747,334635,58675,3418,641,0,2,1201,25,0,2,19,6
64352,duo-hunting+gathering,3,3,8,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,0,466,2,2,26,0.000,11212,13082,0,0,0,0,55,0,0,4,0,0,4,10,0
64352,duo-elements+farming,3,3,3,8,8,3,96,2800,2800,6,ASCENSION,PRAGMATIC,491,34,391630,210906,215004,0,1890523,54836,0.000,43692663,18156924,25145979,264946,54040,3177,432,52,14,913,24,0,2,19,6
64352,duo-elements+gathering,3,3,3,8,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,0,356,2,5,22,0.000,8337,10207,0,0,0,0,55,0,0,3,0,0,4,10,0
64352,duo-farming+gathering,3,3,3,3,8,8,91,2461,2461,6,ASCENSION,AMBITIOUS,482,1,414778,395981,411473,2,461201,98243,0.000,58763695,23508330,34842456,461571,65590,3036,630,28,2,1180,23,0,2,19,6
72271,naive-even,5,5,5,5,4,4,8,109,0,0,CONQUEST,PASSIVE,27,2,0,319,954,57,0,335,0.014,190672,192542,0,2039,1720,58,113,0,3,207,2,0,4,10,0
72271,farmer,3,4,3,4,8,3,92,3063,3063,6,ASCENSION,AMBITIOUS,402,31,440676,329667,320431,1,126113,70462,0.000,73559778,28334797,44786174,378402,48735,3648,640,221,9,1734,23,0,3,16,6
72271,farm+elements,3,4,3,6,6,3,101,3885,3885,6,ASCENSION,ZEALOT,381,13,492440,418996,374778,5,175850,83936,0.000,89101657,43381401,45229685,460781,41785,4537,707,367,8,2991,26,0,3,17,6
72271,hardy,3,8,3,5,4,3,1,55,0,0,COLLAPSE,PASSIVE,0,0,0,462,0,7,66,55,0.028,20906,22776,0,482,20,2,57,0,0,14,1,0,3,8,0
72271,swift,8,4,3,3,5,3,104,3508,3508,6,ASCENSION,PASSIVE,360,92,263310,317766,371143,14,4880010,67826,0.000,38549591,28044176,10243974,356716,38950,4466,1013,775,19,2639,26,0,4,18,6
72271,hunter,5,4,8,3,3,3,0,56,0,0,COLLAPSE,NONE,0,0,0,560,0,5,6,36,0.000,16247,18117,0,560,0,1,56,0,0,5,0,0,4,8,0
72271,warlike,4,3,7,3,6,3,118,4871,4871,6,ASCENSION,AMBITIOUS,366,130,543390,548110,535173,6,9318088,128952,0.000,93934705,45583234,47809950,596830,48720,6920,2104,1678,26,2538,30,0,4,19,6
72271,scholar-ish,7,5,3,3,5,3,98,3502,3502,6,ASCENSION,PASSIVE,403,95,104673,290920,339949,1,3677849,75158,0.000,29760636,23895852,5761980,340720,49800,4265,818,303,52,2573,25,0,4,17,6
72271,weathered,3,4,3,8,5,3,5,66,0,0,COLLAPSE,AMBITIOUS,9,0,0,4,18,7,69,225,0.006,59616,61486,0,949,945,15,70,0,0,127,2,0,3,8,0
72271,bad,8,3,3,3,1,3,0,55,0,0,COLLAPSE,NONE,0,0,0,203,0,2,7,17,0.000,6242,8112,0,203,0,0,55,0,0,0,0,0,4,3,0
72271,pure-speed,8,4,3,3,4,3,1,55,0,0,COLLAPSE,ZEALOT,1,0,0,286,372,9,41,62,0.013,29505,31375,0,446,160,2,57,0,0,19,1,0,4,7,0
72271,pure-health,3,8,3,4,4,3,1,55,0,0,COLLAPSE,PASSIVE,0,0,0,440,0,5,17,45,0.018,17204,19074,0,440,0,2,57,0,0,9,1,0,4,7,0
72271,pure-hunting,3,4,8,3,4,3,1,55,0,0,COLLAPSE,AMBITIOUS,0,0,0,485,0,4,16,39,0.005,18248,20118,0,505,20,0,55,0,0,8,1,0,3,7,0
72271,pure-elements,3,4,3,8,4,3,1,60,0,0,COLLAPSE,AMBITIOUS,0,0,0,450,0,4,24,42,0.018,17605,19475,0,470,20,5,60,0,0,6,1,0,3,7,0
72271,pure-farming,3,4,3,4,8,3,92,3063,3063,6,ASCENSION,AMBITIOUS,402,31,440676,329667,320431,1,126113,70462,0.000,73559778,28334797,44786174,378402,48735,3648,640,221,9,1734,23,0,3,16,6
72271,pure-gathering,3,4,3,3,4,8,0,55,0,0,COLLAPSE,NONE,0,0,0,650,0,3,14,33,0.000,14249,16119,0,650,0,0,55,0,0,4,0,0,4,7,0
72271,farm+gathering,3,4,3,3,6,6,93,3616,3616,6,ASCENSION,PRAGMATIC,405,58,328075,379216,369846,0,2127477,101957,0.000,58380155,28904787,29149162,422836,43620,4388,827,27,12,1571,24,0,3,16,6
72271,solo-speed,8,4,4,4,4,4,92,3502,3502,6,ASCENSION,PASSIVE,400,99,364651,341937,370154,1,72518,91988,0.000,38119853,24927131,12829941,393322,51385,4159,712,236,48,2005,23,0,4,19,6
72271,solo-health,4,8,4,4,4,4,1,59,0,0,COLLAPSE,ZEALOT,1,0,0,515,143,7,109,62,0.023,25623,27493,0,700,185,4,59,0,0,19,1,0,4,10,0
72271,solo-hunting,4,4,8,4,4,4,1,57,0,0,COLLAPSE,AMBITIOUS,2,0,0,562,129,7,51,64,0.012,31385,33255,0,717,155,3,58,0,0,29,1,0,4,10,0
72271,solo-elements,4,4,4,8,4,4,1,57,0,0,COLLAPSE,AMBITIOUS,1,0,0,727,0,7,87,54,0.013,24407,26277,0,772,45,3,58,0,0,15,1,0,4,10,0
72271,solo-farming,4,4,4,4,8,4,111,4662,4662,6,ASCENSION,ZEALOT,339,109,598505,399594,401370,0,4224768,109407,0.000,70886819,34708215,35581968,448854,49260,6042,1435,1248,44,2959,28,0,4,21,6
72271,solo-gathering,4,4,4,4,4,8,1,55,0,0,COLLAPSE,PRAGMATIC,0,0,0,930,0,5,6,40,0.010,18393,20263,0,950,20,0,55,0,0,8,1,0,4,10,0
72271,duo-speed+health,8,8,3,3,3,3,1,58,0,0,COLLAPSE,AMBITIOUS,0,0,0,510,142,8,30,39,0.008,14700,16570,0,565,55,3,58,0,0,8,1,0,4,10,0
72271,duo-speed+hunting,8,3,8,3,3,3,1,56,0,0,COLLAPSE,AMBITIOUS,0,0,0,503,199,8,7,39,0.008,19317,21187,0,553,50,1,56,0,0,10,1,0,4,10,0
72271,duo-speed+elements,8,3,3,8,3,3,1,56,0,0,COLLAPSE,AMBITIOUS,0,0,0,615,0,6,15,39,0.003,17497,19367,0,640,25,1,56,0,0,7,1,0,4,10,0
72271,duo-speed+farming,8,3,3,3,8,3,105,3438,3438,6,ASCENSION,PASSIVE,323,4,612023,513638,531514,3,183500,67502,0.000,118469004,48423756,69435095,551573,37935,4179,796,0,6,3057,27,0,3,20,6
72271,duo-speed+gathering,8,3,3,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,927,0,5,13,32,0.000,14836,16706,0,927,0,0,55,0,0,8,0,0,4,10,0
72271,duo-health+hunting,3,8,8,3,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,397,0,5,41,37,0.000,13939,15809,0,397,0,0,55,0,0,4,0,0,4,10,0
72271,duo-health+elements,3,8,3,8,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,323,0,4,25,34,0.000,11937,13807,0,323,0,0,55,0,0,4,0,0,4,10,0
72271,duo-health+farming,3,8,3,3,8,3,83,3247,3247,6,ASCENSION,AMBITIOUS,414,20,463117,248105,247924,1,114326,72201,0.000,69110949,29468352,39181349,294850,46745,3718,526,32,9,2196,21,0,3,18,6
72271,duo-health+gathering,3,8,3,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,479,0,3,20,29,0.000,10458,12328,0,479,0,0,55,0,0,4,0,0,4,10,0
72271,duo-hunting+elements,3,3,8,8,3,3,0,55,0,0,COLLAPSE,NONE,0,0,0,366,0,3,16,33,0.000,14559,16429,0,366,0,0,55,0,0,4,0,0,4,10,0
72271,duo-hunting+farming,3,3,8,3,8,3,107,4266,4266,6,ASCENSION,AMBITIOUS,421,2,742222,475250,449604,1,30250,87818,0.000,127920799,55498857,71681590,515735,40485,5146,935,183,15,3024,27,0,3,20,6
72271,duo-hunting+gathering,3,3,8,3,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,532,0,3,10,32,0.000,12433,14303,0,532,0,0,55,0,0,4,0,0,4,10,0
72271,duo-elements+farming,3,3,3,8,8,3,92,4070,4070,6,ASCENSION,PASSIVE,405,3,796487,367850,346287,20,26496,100003,0.000,103850136,48054486,55001032,422605,54755,4510,495,1,6,2757,23,0,3,19,6
72271,duo-elements+gathering,3,3,3,8,3,8,0,55,0,0,COLLAPSE,NONE,0,0,0,382,0,2,6,23,0.000,8910,10780,0,382,0,0,55,0,0,2,0,0,4,10,0
72271,duo-farming+gathering,3,3,3,3,8,8,99,3769,3769,6,ASCENSION,PRAGMATIC,413,1,571046,610672,620351,1,129888,118136,0.000,100468012,42904049,56994786,655222,44550,4482,768,25,1,3040,25,0,3,19,6
80190,naive-even,5,5,5,5,4,4,79,2217,2217,6,ASCENSION,PRAGMATIC,253,39,264384,278451,268029,6,48477,53829,0.000,35243625,19348260,15632850,311486,33035,2572,410,242,24,1242,20,0,3,17,6
80190,farmer,3,4,3,4,8,3,106,3477,3477,6,ASCENSION,AMBITIOUS,282,2,525532,419732,407629,8,118274,74841,0.000,86752033,32850264,53378105,453352,33620,4213,791,34,16,1203,27,0,2,17,6
80190,farm+elements,3,4,3,6,6,3,98,3207,3207,6,ASCENSION,PASSIVE,186,31,405296,313119,363969,3,59027,55297,0.000,64980678,32509295,32067956,342744,29625,3813,661,438,23,2275,25,0,3,16,6
80190,hardy,3,8,3,5,4,3,1,64,0,0,COLLAPSE,AMBITIOUS,1,0,0,49,251,7,64,62,0.012,25349,27219,0,219,170,9,64,0,0,24,1,0,4,8,0
80190,swift,8,4,3,3,5,3,300,161,5,5,ENDURANCE,AMBITIOUS,131,82,4418,120681,111693,6480,250069,13064,0.000,21518943,6832898,14683496,126336,5655,295,345,264,18,3110,75,0,2,38,5
80190,hunter,5,4,8,3,3,3,1,55,0,0,COLLAPSE,NONE,0,0,0,297,191,6,31,39,0.000,16422,18292,0,297,0,1,56,0,0,9,0,0,4,8,0
80190,warlike,4,3,7,3,6,3,92,2134,2134,6,ASCENSION,PRAGMATIC,300,6,210880,303487,277902,8,87896,65682,0.000,40823486,20711309,19903166,353092,49605,2738,659,123,19,1182,23,0,2,17,6
80190,scholar-ish,7,5,3,3,5,3,106,2561,2561,6,ASCENSION,PASSIVE,225,43,334780,309861,357641,2,41820,48111,0.000,43415552,25744756,17337885,344226,34365,3260,754,380,24,2330,27,0,3,18,6
80190,weathered,3,4,3,8,5,3,91,2968,2968,6,ASCENSION,PASSIVE,307,6,433426,353485,291636,2,68856,70324,0.000,61378501,30350022,30596922,388075,34590,3364,451,38,18,2178,23,2,2,17,6
80190,bad,8,3,3,3,1,3,0,55,0,0,COLLAPSE,NONE,0,0,0,149,0,3,6,22,0.000,8559,10429,0,149,0,0,55,0,0,4,0,0,4,3,0
80190,pure-speed,8,4,3,3,4,3,82,1715,1715,6,ASCENSION,PASSIVE,338,1,175815,265776,260416,2,69038,42819,0.000,25036220,15283175,9579099,306356,40580,2053,393,22,1,1110,21,0,2,15,6
80190,pure-health,3,8,3,4,4,3,1,59,0,0,COLLAPSE,PRAGMATIC,1,0,0,25,211,7,101,62,0.027,25771,27641,0,210,185,5,60,0,0,20,1,0,4,7,0
80190,pure-hunting,3,4,8,3,4,3,1,57,0,0,COLLAPSE,PRAGMATIC,0,0,0,129,87,6,52,45,0.014,21020,22890,0,189,60,2,57,0,0,9,1,0,4,7,0
80190,pure-elements,3,4,3,8,4,3,1,59,0,0,COLLAPSE,AMBITIOUS,0,0,0,167,0,5,48,47,0.018,20879,22749,0,192,25,4,59,0,0,9,1,0,4,7,0
80190,pure-farming,3,4,3,4,8,3,106,3477,3477,6,ASCENSION,AMBITIOUS,282,2,525532,419732,407629,8,118274,74841,0.000,86752033,32850264,53378105,453352,33620,4213,791,34,16,1203,27,0,2,17,6
80190,pure-gathering,3,4,3,3,4,8,0,56,0,0,COLLAPSE,NONE,0,0,0,246,0,4,12,34,0.000,15270,17140,0,246,0,1,56,0,0,7,0,0,4,7,0
80190,farm+gathering,3,4,3,3,6,6,114,4040,4038,6,ASCENSION,PASSIVE,296,33,412430,525481,531453,6,245470,98970,0.000,83296876,39999708,42886607,569941,44460,4989,1006,110,27,1378,29,1,2,18,6
80190,solo-speed,8,4,4,4,4,4,10,92,0,0,COLLAPSE,PRAGMATIC,44,0,0,530,541,134,0,401,0.017,225047,217224,9693,2725,2195,54,109,11,6,100,3,0,3,11,0
80190,solo-health,4,8,4,4,4,4,91,4332,4332,6,ASCENSION,ZEALOT,426,1,508476,527672,516216,2,157511,107289,0.000,54438595,31551252,22380736,578037,50365,5036,759,60,2,1354,23,0,2,19,6
80190,solo-hunting,4,4,8,4,4,4,8,110,0,0,COLLAPSE,PASSIVE,44,2,0,435,662,58,0,343,0.010,207557,206248,3179,2145,1710,58,113,5,6,148,2,0,3,10,0
80190,solo-elements,4,4,4,8,4,4,82,2346,2346,6,ASCENSION,PASSIVE,368,0,296224,263374,240588,2,14439,51803,0.000,31976138,19343665,12338118,307434,44060,2536,245,0,2,1347,21,0,2,18,6
80190,solo-farming,4,4,4,4,8,4,83,1871,1871,6,ASCENSION,AMBITIOUS,350,4,316221,241065,171324,12,23681,51980,0.000,46076287,19282975,26478960,284985,43920,2143,327,30,13,1351,21,0,2,18,6
80190,solo-gathering,4,4,4,4,4,8,1,57,0,0,COLLAPSE,PASSIVE,2,0,0,66,478,7,44,59,0.011,28078,29948,0,221,155,3,58,0,1,19,1,0,4,10,0
